GEO_ID,STATE,COUNTY,NAME,LSAD,CENSUSAREA,LON,LAT
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.0995560000,39.9103390000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.1088830000,39.9103740000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.1087610000,39.9395100000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.1265740000,39.9395510000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.1267110000,39.9477490000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.1357680000,39.9477570000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.1357350000,39.9550400000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.1449910000,39.9550670000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.1450150000,39.9622920000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.1543790000,39.9623510000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.1543300000,39.9685340000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.1636540000,39.9686590000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.1634060000,39.9837800000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.1732740000,39.9838890000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.1730030000,39.9983250000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.1824540000,39.9985210000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.1824840000,40.0133500000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.2012640000,40.0134740000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.2013830000,40.0427370000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.2108900000,40.0427570000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.2113330000,40.0563280000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.2093150000,40.0562870000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.2096310000,40.0848280000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.2096410000,40.0860080000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.2286630000,40.0854130000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.2468900000,40.0858050000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.2467880000,40.1078850000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.2656330000,40.1077480000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.2665610000,40.1158690000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.2751530000,40.1148090000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.3017330000,40.1148430000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.3413850000,40.1152430000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.3414630000,40.1225560000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.3606110000,40.1225140000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.3604010000,40.1295320000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.3793990000,40.1295100000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.3791550000,40.1388520000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.3791170000,40.1405560000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.3874190000,40.1405510000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.3983070000,40.1406400000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.3982560000,40.1473650000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.4079540000,40.1473540000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.4076090000,40.1621640000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.4172540000,40.1620760000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.4169180000,40.1694410000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.4363710000,40.1695630000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.4364680000,40.1766460000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.4458920000,40.1768540000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.4452850000,40.1913570000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.4541520000,40.1913550000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.4543310000,40.2057510000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.4606730000,40.2057770000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.4828480000,40.2057980000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.4824600000,40.2201840000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.4900900000,40.2202680000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.4920620000,40.2202920000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.4917200000,40.2347910000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.5106650000,40.2346980000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.5108170000,40.2489450000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.5214420000,40.2490830000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.5297340000,40.2491970000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.5296990000,40.2562030000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.5486630000,40.2562750000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.5487240000,40.2635960000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.5634020000,40.2636360000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.5767290000,40.2637960000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.5768190000,40.2840000000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.5768250000,40.2854300000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.5851760000,40.2854780000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.6118170000,40.2856360000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.6227960000,40.2857100000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.6226610000,40.2930140000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.6425050000,40.2931840000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.6424660000,40.2947390000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.6423310000,40.3003930000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.6516510000,40.3004510000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.6521580000,40.3076560000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.6792620000,40.3085300000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.7264170000,40.3084330000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.7264960000,40.3157560000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.7463740000,40.3158950000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.7644030000,40.3160100000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.7643460000,40.3087180000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.7737280000,40.3086780000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.7738050000,40.3014340000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.7963180000,40.3013580000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.7964210000,40.3012810000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.7960000000,40.2777260000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.8146500000,40.2778300000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.8150130000,40.2707260000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.8338200000,40.2707280000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.8340580000,40.2561610000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.8435040000,40.2560190000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.8435990000,40.2488920000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.8531970000,40.2488550000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.8531180000,40.2418030000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.8717820000,40.2416400000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.8717570000,40.1994380000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.8906760000,40.1994100000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.8906460000,40.1921160000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.9285820000,40.1919310000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.9280660000,40.2064510000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.9471520000,40.2064990000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.9461880000,40.2208080000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.0037320000,40.2209750000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.0039180000,40.2349410000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.0295630000,40.2348280000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.0415210000,40.2347950000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.0415170000,40.2564740000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.0614930000,40.2564170000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.0614600000,40.2637780000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.0611260000,40.2937830000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.0611360000,40.2941350000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.0609400000,40.3146990000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.0614170000,40.4465360000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.0709620000,40.4465860000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.1989600000,40.4464500000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.2498260000,40.4460360000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3278260000,40.4453670000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3266800000,40.4975740000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3229800000,40.4975890000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3229250000,40.5118380000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3227850000,40.5408720000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3228800000,40.5849160000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3219100000,40.6549570000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3210740000,40.7585160000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3210580000,40.7705440000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3211910000,40.8599220000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3208080000,40.8944180000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3203890000,40.8972230000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3199720000,40.9058860000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3323380000,40.9053940000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3312140000,40.9206890000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3311400000,41.0454990000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3317940000,41.1078820000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3317860000,41.1838860000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3308330000,41.1838840000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.3226350000,41.1838660000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.2110220000,41.1845140000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.2103320000,41.1844180000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.1595950000,41.1844220000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.1530760000,41.1843990000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-121.1386040000,41.1843850000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.9714090000,41.1842570000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.9379010000,41.1841650000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.8826410000,41.1840100000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.7823800000,41.1840310000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.6666680000,41.1838430000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.6645730000,41.1839310000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.6422430000,41.1840150000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.6416350000,41.1840140000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.6260760000,41.1840390000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.6206880000,41.1844690000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.3099520000,41.1841150000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.2088650000,41.1840960000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.1332340000,41.1841390000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.0337840000,41.1839970000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-120.0329640000,41.1841190000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-119.9998660000,41.1839740000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-119.9995840000,41.0119154200
0500000US06035,06,035,Lassen,County,4541.184000000000000,-119.9993580000,40.8731010000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-119.9992320000,40.8674540000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-119.9992310000,40.8658990000
0500000US06035,06,035,Lassen,County,4541.184000000000000,-119.9986710000,40.7795214600
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.4882210000,41.9937363400
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.3285870000,41.9931317700
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.3260050000,41.9931220000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.2864240000,41.9930580000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.2722080000,41.9932654100
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.1815630000,41.9945880000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.1607110000,41.9946516500
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.1594590000,41.9946554700
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.0010580000,41.9951390000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-119.9991680000,41.9945400000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-119.9992760000,41.8748910000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-119.9985010000,41.7769858400
0500000US06049,06,049,Modoc,County,3917.769999999990000,-119.9982870000,41.7498920000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-119.9988550000,41.6248930000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-119.9982800000,41.6187650000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-119.9983120000,41.6155280800
0500000US06049,06,049,Modoc,County,3917.769999999990000,-119.9988900000,41.5578158800
0500000US06049,06,049,Modoc,County,3917.769999999990000,-119.9994710000,41.4998940000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-119.9995660000,41.4232748900
0500000US06049,06,049,Modoc,County,3917.769999999990000,-119.9998660000,41.1839740000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.0329640000,41.1841190000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.0337840000,41.1839970000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.1332340000,41.1841390000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.2088650000,41.1840960000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.3099520000,41.1841150000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.6206880000,41.1844690000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.6260760000,41.1840390000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.6416350000,41.1840140000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.6422430000,41.1840150000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.6645730000,41.1839310000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.6666680000,41.1838430000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.7823800000,41.1840310000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.8826410000,41.1840100000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.9379010000,41.1841650000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.9714090000,41.1842570000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.1386040000,41.1843850000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.1530760000,41.1843990000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.1595950000,41.1844220000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.2103320000,41.1844180000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.2110220000,41.1845140000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.3226350000,41.1838660000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.3308330000,41.1838840000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.3317860000,41.1838860000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4464950000,41.1834840000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4464060000,41.2922320000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4465990000,41.4289830000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4481540000,41.4292790000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4486990000,41.4293830000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4489020000,41.4728130000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4488280000,41.5167180000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4491910000,41.6214350000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4497230000,41.6248770000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4485640000,41.6568890000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4489810000,41.7763920000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4569220000,41.7763020000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4572130000,41.9499450000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4523550000,41.9503130000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4476470000,41.9503170000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4475400000,41.9971688000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4396100000,41.9970800000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.4349770000,41.9970220000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.3761010000,41.9970260000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.3602530000,41.9966800000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.3405170000,41.9962200000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.3357340000,41.9965180000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.3343850000,41.9966550000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.3099810000,41.9976120000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.2510990000,41.9975700000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.2502440000,41.9974433900
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.2476160000,41.9970540000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.1260930000,41.9960100000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.1112440000,41.9953658600
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.0949260000,41.9946580000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-121.0351950000,41.9933230000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.8794810000,41.9937810000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.8195150000,41.9941397100
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.8122790000,41.9941830000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.7607460000,41.9939622100
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.6939410000,41.9936760000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.6922190000,41.9936770000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.6471730000,41.9930840000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.6243030000,41.9931937200
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.5010690000,41.9937850000
0500000US06049,06,049,Modoc,County,3917.769999999990000,-120.4882210000,41.9937363400
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4798590000,37.8256406200
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4791560000,37.8255790000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4783590000,37.8280820000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4796430000,37.8305100000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4787760000,37.8311630000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4783550000,37.8309640000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4786330000,37.8312980000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4780630000,37.8324570000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4765360000,37.8328122700
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4764730000,37.8325134200
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4791510000,37.8254280000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4798590000,37.8256406200
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5228360000,37.8247169500
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5176780000,37.8251990000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5167760000,37.8246060000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5160810000,37.8252100000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5118800000,37.8243390000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5110810000,37.8244440000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5051880000,37.8228880000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5053830000,37.8221280000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5228360000,37.8247169500
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5111360000,37.7638382100
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5119770000,37.7710855400
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5119830000,37.7711300000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5131170000,37.7755327500
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5136650000,37.7776590700
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5144830000,37.7808290000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5098420000,37.7846145300
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5053980000,37.7882399800
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5053100000,37.7883120000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5018490000,37.7882053400
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5017520000,37.7882023600
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.5015690000,37.7881967100
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4983600000,37.7880978200
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4947300000,37.7879859500
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4945270000,37.7879796800
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4930480000,37.7879341000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4928830000,37.7879290000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4906420000,37.7887810000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4891800000,37.7893368400
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4862400000,37.7904548400
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4858270000,37.7906121400
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4857830000,37.7906290000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4855180000,37.7913225600
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4780830000,37.8108280000
0500000US06075,06,075,San Francisco,County,46.872999999999900,-122.4777050000,37.8107228100
