,correlation,abs_correlation
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With two or more types of health insurance coverage: Civilian noninstitutionalized population -- (Margin of Error),0.41220774484907124,0.41220774484907124
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With one type of health insurance coverage: Civilian noninstitutionalized population -- (Estimate),0.4063160395654497,0.4063160395654497
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: Civilian noninstitutionalized population -- (Margin of Error),0.40616194106208886,0.40616194106208886
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With one type of health insurance coverage: With employer-based health insurance only: Civilian noninstitutionalized population -- (Margin of Error),0.3918892684230799,0.3918892684230799
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With one type of health insurance coverage: Civilian noninstitutionalized population -- (Estimate),0.39158161976686207,0.39158161976686207
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With one type of health insurance coverage: With direct-purchase health insurance only: Civilian noninstitutionalized population -- (Margin of Error),0.384000532170136,0.384000532170136
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With two or more types of health insurance coverage: With direct-purchase and Medicare coverage: Civilian noninstitutionalized population -- (Margin of Error),0.37938436689267246,0.37938436689267246
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With two or more types of health insurance coverage: With direct-purchase and Medicare coverage: Civilian noninstitutionalized population -- (Estimate),0.37793645686114236,0.37793645686114236
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With one type of health insurance coverage: Civilian noninstitutionalized population -- (Margin of Error),0.3711152988248598,0.3711152988248598
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With two or more types of health insurance coverage: With employer-based and direct-purchase coverage: Civilian noninstitutionalized population -- (Estimate),0.36051670814557757,0.36051670814557757
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With one type of health insurance coverage: With Medicare coverage only: Civilian noninstitutionalized population -- (Estimate),0.353517970855026,0.353517970855026
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With one type of health insurance coverage: With Medicare coverage only: Civilian noninstitutionalized population -- (Margin of Error),0.34765491281688476,0.34765491281688476
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: Civilian noninstitutionalized population -- (Margin of Error),0.3467548642763257,0.3467548642763257
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With one type of health insurance coverage: Civilian noninstitutionalized population -- (Margin of Error),0.340661884101418,0.340661884101418
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With two or more types of health insurance coverage: Other coverage combinations: Civilian noninstitutionalized population -- (Margin of Error),0.3294986374281202,0.3294986374281202
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With one type of health insurance coverage: With direct-purchase health insurance only: Civilian noninstitutionalized population -- (Estimate),0.32261942906271246,0.32261942906271246
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With two or more types of health insurance coverage: With employer-based and direct-purchase coverage: Civilian noninstitutionalized population -- (Margin of Error),0.3205815001258429,0.3205815001258429
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With two or more types of health insurance coverage: Other coverage combinations: Civilian noninstitutionalized population -- (Estimate),0.3176781294285058,0.3176781294285058
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: Civilian noninstitutionalized population -- (Estimate),0.3108280439503024,0.3108280439503024
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With one type of health insurance coverage: Civilian noninstitutionalized population -- (Estimate),0.30480472449644086,0.30480472449644086
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With two or more types of health insurance coverage: Civilian noninstitutionalized population -- (Estimate),0.2870449529042277,0.2870449529042277
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: Civilian noninstitutionalized population -- (Estimate),0.28695401495137396,0.28695401495137396
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With two or more types of health insurance coverage: Civilian noninstitutionalized population -- (Margin of Error),0.2590054451689421,0.2590054451689421
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With one type of health insurance coverage: With employer-based health insurance only: Civilian noninstitutionalized population -- (Estimate),0.2583236585119527,0.2583236585119527
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With two or more types of health insurance coverage: Other private only combinations: Civilian noninstitutionalized population -- (Margin of Error),0.2527679240497345,0.2527679240497345
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: Civilian noninstitutionalized population -- (Margin of Error),0.24620868550270456,0.24620868550270456
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With one type of health insurance coverage: With employer-based health insurance only: Civilian noninstitutionalized population -- (Margin of Error),0.23178300815449684,0.23178300815449684
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With two or more types of health insurance coverage: Other private only combinations: Civilian noninstitutionalized population -- (Estimate),0.21027473948890887,0.21027473948890887
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With two or more types of health insurance coverage: Other coverage combinations: Civilian noninstitutionalized population -- (Estimate),0.20998934857638207,0.20998934857638207
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With two or more types of health insurance coverage: Other private only combinations: Civilian noninstitutionalized population -- (Margin of Error),0.2039981137078611,0.2039981137078611
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With two or more types of health insurance coverage: With employer-based and direct-purchase coverage: Civilian noninstitutionalized population -- (Margin of Error),0.1997367127369781,0.1997367127369781
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With two or more types of health insurance coverage: With employer-based and direct-purchase coverage: Civilian noninstitutionalized population -- (Estimate),0.19772773595044882,0.19772773595044882
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With two or more types of health insurance coverage: Other coverage combinations: Civilian noninstitutionalized population -- (Margin of Error),0.19552459952784942,0.19552459952784942
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With two or more types of health insurance coverage: Civilian noninstitutionalized population -- (Margin of Error),0.19538773363618184,0.19538773363618184
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With two or more types of health insurance coverage: With employer-based and direct-purchase coverage: Civilian noninstitutionalized population -- (Margin of Error),0.18988724144069133,0.18988724144069133
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With two or more types of health insurance coverage: Civilian noninstitutionalized population -- (Estimate),0.1806198310015856,0.1806198310015856
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With two or more types of health insurance coverage: With employer-based and direct-purchase coverage: Civilian noninstitutionalized population -- (Estimate),0.1769171179927495,0.1769171179927495
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With two or more types of health insurance coverage: Other public only combinations: Civilian noninstitutionalized population -- (Margin of Error),0.1690866961019312,0.1690866961019312
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With one type of health insurance coverage: With TRICARE/military health coverage only: Civilian noninstitutionalized population -- (Margin of Error),0.1678810287434908,0.1678810287434908
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With one type of health insurance coverage: With TRICARE/military health coverage only: Civilian noninstitutionalized population -- (Margin of Error),0.16632921554353214,0.16632921554353214
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With one type of health insurance coverage: With TRICARE/military health coverage only: Civilian noninstitutionalized population -- (Estimate),0.16610438521191498,0.16610438521191498
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With two or more types of health insurance coverage: Other private only combinations: Civilian noninstitutionalized population -- (Margin of Error),0.16388331240696016,0.16388331240696016
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With one type of health insurance coverage: With direct-purchase health insurance only: Civilian noninstitutionalized population -- (Margin of Error),0.1612914230891383,0.1612914230891383
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With two or more types of health insurance coverage: Civilian noninstitutionalized population -- (Estimate),0.1599584330608549,0.1599584330608549
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With one type of health insurance coverage: With direct-purchase health insurance only: Civilian noninstitutionalized population -- (Estimate),0.14976113039692215,0.14976113039692215
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With one type of health insurance coverage: With TRICARE/military health coverage only: Civilian noninstitutionalized population -- (Margin of Error),0.14157134975446325,0.14157134975446325
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With one type of health insurance coverage: With TRICARE/military health coverage only: Civilian noninstitutionalized population -- (Margin of Error),0.13861591633585124,0.13861591633585124
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Total: Civilian noninstitutionalized population -- (Margin of Error),0.13292821822151046,0.13292821822151046
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With two or more types of health insurance coverage: With employer-based and Medicare coverage: Civilian noninstitutionalized population -- (Margin of Error),0.1302527916984842,0.1302527916984842
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With two or more types of health insurance coverage: Other private only combinations: Civilian noninstitutionalized population -- (Estimate),0.12998073452477726,0.12998073452477726
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With two or more types of health insurance coverage: Civilian noninstitutionalized population -- (Margin of Error),0.12931730716399367,0.12931730716399367
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With two or more types of health insurance coverage: Other private only combinations: Civilian noninstitutionalized population -- (Margin of Error),0.12837730881908688,0.12837730881908688
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With two or more types of health insurance coverage: With employer-based and direct-purchase coverage: Civilian noninstitutionalized population -- (Margin of Error),0.12835222780857455,0.12835222780857455
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With two or more types of health insurance coverage: Other coverage combinations: Civilian noninstitutionalized population -- (Margin of Error),0.12203533290714078,0.12203533290714078
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With two or more types of health insurance coverage: With employer-based and Medicare coverage: Civilian noninstitutionalized population -- (Margin of Error),0.11934023473148085,0.11934023473148085
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With one type of health insurance coverage: With VA Health Care only: Civilian noninstitutionalized population -- (Margin of Error),0.11500159384526905,0.11500159384526905
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With two or more types of health insurance coverage: With direct-purchase and Medicare coverage: Civilian noninstitutionalized population -- (Margin of Error),0.1141012481793346,0.1141012481793346
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With two or more types of health insurance coverage: Other coverage combinations: Civilian noninstitutionalized population -- (Estimate),0.11032800107647397,0.11032800107647397
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With two or more types of health insurance coverage: With Medicare and Medicaid/means-tested public coverage: Civilian noninstitutionalized population -- (Margin of Error),0.1097649926637937,0.1097649926637937
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With one type of health insurance coverage: With VA Health Care only: Civilian noninstitutionalized population -- (Margin of Error),0.108579726503791,0.108579726503791
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With two or more types of health insurance coverage: With employer-based and Medicare coverage: Civilian noninstitutionalized population -- (Estimate),0.10747398939408039,0.10747398939408039
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With two or more types of health insurance coverage: Other public only combinations: Civilian noninstitutionalized population -- (Margin of Error),0.0986875770119891,0.0986875770119891
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With one type of health insurance coverage: With TRICARE/military health coverage only: Civilian noninstitutionalized population -- (Estimate),0.09833732052216754,0.09833732052216754
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With one type of health insurance coverage: With TRICARE/military health coverage only: Civilian noninstitutionalized population -- (Estimate),0.09357168205592423,0.09357168205592423
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With two or more types of health insurance coverage: Other private only combinations: Civilian noninstitutionalized population -- (Estimate),0.09211176190809368,0.09211176190809368
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With one type of health insurance coverage: Civilian noninstitutionalized population -- (Margin of Error),0.09086316017975134,0.09086316017975134
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With two or more types of health insurance coverage: With direct-purchase and Medicare coverage: Civilian noninstitutionalized population -- (Estimate),0.08090542755356828,0.08090542755356828
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With two or more types of health insurance coverage: Other public only combinations: Civilian noninstitutionalized population -- (Margin of Error),0.08030515938933676,0.08030515938933676
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With one type of health insurance coverage: With VA Health Care only: Civilian noninstitutionalized population -- (Margin of Error),0.07847401767690078,0.07847401767690078
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: Civilian noninstitutionalized population -- (Margin of Error),0.07399412241455525,0.07399412241455525
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With two or more types of health insurance coverage: With employer-based and Medicare coverage: Civilian noninstitutionalized population -- (Margin of Error),0.07378001853602083,0.07378001853602083
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With one type of health insurance coverage: With VA Health Care only: Civilian noninstitutionalized population -- (Estimate),0.07100049635161719,0.07100049635161719
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With two or more types of health insurance coverage: With Medicare and Medicaid/means-tested public coverage: Civilian noninstitutionalized population -- (Estimate),0.06991404800056565,0.06991404800056565
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With two or more types of health insurance coverage: Other coverage combinations: Civilian noninstitutionalized population -- (Estimate),0.06636094956891013,0.06636094956891013
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With two or more types of health insurance coverage: Other public only combinations: Civilian noninstitutionalized population -- (Estimate),0.06614267930687442,0.06614267930687442
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With two or more types of health insurance coverage: Other coverage combinations: Civilian noninstitutionalized population -- (Margin of Error),0.05963782195949781,0.05963782195949781
OBJECTID,0.054891048248160754,0.054891048248160754
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With two or more types of health insurance coverage: Other public only combinations: Civilian noninstitutionalized population -- (Margin of Error),0.04917407628076867,0.04917407628076867
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With two or more types of health insurance coverage: With employer-based and direct-purchase coverage: Civilian noninstitutionalized population -- (Estimate),0.04781715063661317,0.04781715063661317
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: No health insurance coverage: Civilian noninstitutionalized population -- (Margin of Error),0.04673873095609442,0.04673873095609442
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With one type of health insurance coverage: With Medicare coverage only: Civilian noninstitutionalized population -- (Margin of Error),0.039970402915417515,0.039970402915417515
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With one type of health insurance coverage: With VA Health Care only: Civilian noninstitutionalized population -- (Margin of Error),0.034757422174515246,0.034757422174515246
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With two or more types of health insurance coverage: With employer-based and Medicare coverage: Civilian noninstitutionalized population -- (Estimate),0.03441845774236341,0.03441845774236341
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: No health insurance coverage: Civilian noninstitutionalized population -- (Estimate),0.0233124713494749,0.0233124713494749
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With two or more types of health insurance coverage: With Medicare and Medicaid/means-tested public coverage: Civilian noninstitutionalized population -- (Margin of Error),0.019654497490980038,0.019654497490980038
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With one type of health insurance coverage: With Medicare coverage only: Civilian noninstitutionalized population -- (Margin of Error),0.01703820275178952,0.01703820275178952
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With one type of health insurance coverage: With VA Health Care only: Civilian noninstitutionalized population -- (Estimate),0.014513310065720854,0.014513310065720854
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With two or more types of health insurance coverage: With employer-based and Medicare coverage: Civilian noninstitutionalized population -- (Estimate),0.013174616061392912,0.013174616061392912
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With two or more types of health insurance coverage: Other private only combinations: Civilian noninstitutionalized population -- (Estimate),0.00834490754442725,0.00834490754442725
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With one type of health insurance coverage: With VA Health Care only: Civilian noninstitutionalized population -- (Estimate),0.006310300813297022,0.006310300813297022
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With one type of health insurance coverage: With VA Health Care only: Civilian noninstitutionalized population -- (Estimate),0.005410355437902752,0.005410355437902752
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With one type of health insurance coverage: With Medicare coverage only: Civilian noninstitutionalized population -- (Estimate),0.005247740924527197,0.005247740924527197
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With one type of health insurance coverage: With Medicare coverage only: Civilian noninstitutionalized population -- (Margin of Error),0.002203939688317567,0.002203939688317567
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 65 years and over: With one type of health insurance coverage: With TRICARE/military health coverage only: Civilian noninstitutionalized population -- (Estimate),-0.001474765060292216,0.001474765060292216
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With two or more types of health insurance coverage: With Medicare and Medicaid/means-tested public coverage: Civilian noninstitutionalized population -- (Margin of Error),-0.0037348973090978255,0.0037348973090978255
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With two or more types of health insurance coverage: Other public only combinations: Civilian noninstitutionalized population -- (Estimate),-0.00449080882201804,0.00449080882201804
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With two or more types of health insurance coverage: Other public only combinations: Civilian noninstitutionalized population -- (Estimate),-0.012040411689173948,0.012040411689173948
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With two or more types of health insurance coverage: Other public only combinations: Civilian noninstitutionalized population -- (Estimate),-0.013286745240382196,0.013286745240382196
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: No health insurance coverage: Civilian noninstitutionalized population -- (Margin of Error),-0.019045012622122243,0.019045012622122243
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With one type of health insurance coverage: With Medicare coverage only: Civilian noninstitutionalized population -- (Estimate),-0.02042667774787047,0.02042667774787047
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With one type of health insurance coverage: With Medicare coverage only: Civilian noninstitutionalized population -- (Estimate),-0.022571186845907826,0.022571186845907826
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With two or more types of health insurance coverage: With Medicare and Medicaid/means-tested public coverage: Civilian noninstitutionalized population -- (Estimate),-0.025521344992848232,0.025521344992848232
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With two or more types of health insurance coverage: With Medicare and Medicaid/means-tested public coverage: Civilian noninstitutionalized population -- (Margin of Error),-0.02612614833929473,0.02612614833929473
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: No health insurance coverage: Civilian noninstitutionalized population -- (Margin of Error),-0.032312244267977026,0.032312244267977026
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: No health insurance coverage: Civilian noninstitutionalized population -- (Estimate),-0.034336029990258934,0.034336029990258934
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With two or more types of health insurance coverage: With Medicare and Medicaid/means-tested public coverage: Civilian noninstitutionalized population -- (Estimate),-0.046715699353652905,0.046715699353652905
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: No health insurance coverage: Civilian noninstitutionalized population -- (Margin of Error),-0.0625438776188462,0.0625438776188462
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With two or more types of health insurance coverage: With Medicare and Medicaid/means-tested public coverage: Civilian noninstitutionalized population -- (Estimate),-0.0748692771883323,0.0748692771883323
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With one type of health insurance coverage: With Medicaid/means-tested public coverage only: Civilian noninstitutionalized population -- (Margin of Error),-0.0889813926430043,0.0889813926430043
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: No health insurance coverage: Civilian noninstitutionalized population -- (Estimate),-0.08990228303778453,0.08990228303778453
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: No health insurance coverage: Civilian noninstitutionalized population -- (Estimate),-0.1072113377259874,0.1072113377259874
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With one type of health insurance coverage: With Medicaid/means-tested public coverage only: Civilian noninstitutionalized population -- (Margin of Error),-0.1453245451577597,0.1453245451577597
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 35 to 64 years: With one type of health insurance coverage: With Medicaid/means-tested public coverage only: Civilian noninstitutionalized population -- (Estimate),-0.14856068981462617,0.14856068981462617
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: 18 to 34 years: With one type of health insurance coverage: With Medicaid/means-tested public coverage only: Civilian noninstitutionalized population -- (Estimate),-0.19380944663390787,0.19380944663390787
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With one type of health insurance coverage: With Medicaid/means-tested public coverage only: Civilian noninstitutionalized population -- (Margin of Error),-0.21663031681155387,0.21663031681155387
TYPES OF HEALTH INSURANCE COVERAGE BY AGE: Under 18 years: With one type of health insurance coverage: With Medicaid/means-tested public coverage only: Civilian noninstitutionalized population -- (Estimate),-0.2477414759543754,0.2477414759543754
