,correlation,abs_correlation
FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN UNDER 18 YEARS: Married-couple family: Families -- (Estimate),0.6842639776029312,0.6842639776029312
FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN UNDER 18 YEARS: Married-couple family: Families -- (Estimate),0.6842639776029312,0.6842639776029312
HOUSEHOLD TYPE (INCLUDING LIVING ALONE): Family households: Married-couple family: Households -- (Estimate),0.6842639776029312,0.6842639776029312
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Family households: 2-person household: Households -- (Estimate),0.6815775534605246,0.6815775534605246
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE, NOT HISPANIC OR LATINO): Family households: Married-couple family: Households with a householder who is White alone, not Hispanic or Latino -- (Estimate)",0.6677700730994662,0.6677700730994662
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with no people under 18 years: Family households: Households -- (Estimate),0.6673757911418263,0.6673757911418263
FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN UNDER 18 YEARS: Married-couple family: No own children of the householder under 18 years: Families -- (Estimate),0.667195615272632,0.667195615272632
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with no people 65 years and over: Households -- (Estimate)",0.6615009160788148,0.6615009160788148
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE): Total: Households with a householder who is White alone -- (Estimate),0.6592221183066613,0.6592221183066613
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE, NOT HISPANIC OR LATINO): Family households: Households with a householder who is White alone, not Hispanic or Latino -- (Estimate)",0.6571359237193214,0.6571359237193214
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In family households: In married-couple family: Relatives: Population in households with a householder who is White alone, not Hispanic or Latino -- (Estimate)",0.6474438123208418,0.6474438123208418
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In family households: In married-couple family: Population in households with a householder who is White alone, not Hispanic or Latino -- (Estimate)",0.6460835069253719,0.6460835069253719
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with no people 60 years and over: Households -- (Estimate),0.6381935402755627,0.6381935402755627
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In family households: Population in households with a householder who is White alone, not Hispanic or Latino -- (Estimate)",0.6277658579609939,0.6277658579609939
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with no people 60 years and over: Family households: Married-couple family: Households -- (Estimate),0.6237562127160916,0.6237562127160916
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE, NOT HISPANIC OR LATINO): Family households: Married-couple family: Households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.606270931575526,0.606270931575526
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE): Family households: Married-couple family: Households with a householder who is White alone -- (Estimate),0.5998459578885684,0.5998459578885684
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with no people 65 years and over: 2-or-more-person household: Households -- (Estimate)",0.5995696077089506,0.5995696077089506
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Total: Households with a householder who is Asian alone -- (Estimate),0.5982692918261219,0.5982692918261219
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Family households: Married-couple family: Households with a householder who is Asian alone -- (Estimate),0.5905010649757259,0.5905010649757259
FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN UNDER 18 YEARS: Total: Families -- (Estimate),0.5879469981106158,0.5879469981106158
FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN UNDER 18 YEARS: Total: Families -- (Estimate),0.5879469981106158,0.5879469981106158
HOUSEHOLD TYPE (INCLUDING LIVING ALONE): Family households: Households -- (Estimate),0.5879469981106158,0.5879469981106158
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Family households: Households -- (Estimate),0.5879469981106158,0.5879469981106158
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE, NOT HISPANIC OR LATINO): Total: Households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.5834174075799812,0.5834174075799812
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Total: Households with a householder who is Asian alone -- (Margin of Error),0.5813648817888756,0.5813648817888756
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with no people under 18 years: Family households: Married-couple family: Households -- (Margin of Error),0.5810819677057325,0.5810819677057325
FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN UNDER 18 YEARS: Married-couple family: No related children of the householder under 18 years: Families -- (Margin of Error),0.5800348575642853,0.5800348575642853
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE, NOT HISPANIC OR LATINO): Family households: Households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.5733201029105818,0.5733201029105818
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Family households: Households with a householder who is Asian alone -- (Estimate),0.5640056685829475,0.5640056685829475
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Family households: 2-person household: Households -- (Margin of Error),0.5575780030795239,0.5575780030795239
FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN UNDER 18 YEARS: Married-couple family: No own children of the householder under 18 years: Families -- (Margin of Error),0.5572900341364487,0.5572900341364487
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Family households: Married-couple family: Households with a householder who is Asian alone -- (Margin of Error),0.5562352352426227,0.5562352352426227
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (ASIAN ALONE): In family households: In married-couple family: Relatives: Population in households with a householder who is Asian alone -- (Estimate),0.5526945647131706,0.5526945647131706
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS: In family households: In married-couple family: Relatives: Population in households -- (Estimate),0.5504143216308894,0.5504143216308894
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (ASIAN ALONE): Total: Population in households with a householder who is Asian alone -- (Estimate),0.550001059763592,0.550001059763592
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (ASIAN ALONE): In family households: In married-couple family: Population in households with a householder who is Asian alone -- (Estimate),0.5495999352304596,0.5495999352304596
FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN UNDER 18 YEARS: Married-couple family: With own children of the householder under 18 years: Families -- (Estimate),0.5473891944746698,0.5473891944746698
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE): Family households: Households with a householder who is White alone -- (Estimate),0.5459782767462723,0.5459782767462723
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS: In family households: In married-couple family: Population in households -- (Estimate),0.5458218184999839,0.5458218184999839
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE, NOT HISPANIC OR LATINO): Nonfamily households: Households with a householder who is White alone, not Hispanic or Latino -- (Estimate)",0.5423452764767294,0.5423452764767294
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with one or more people 60 years and over: Family households: Married-couple family: Households -- (Estimate),0.5394808180683717,0.5394808180683717
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In family households: In married-couple family: Relatives: Population in households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.5387549343169218,0.5387549343169218
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In nonfamily households: Population in households with a householder who is White alone, not Hispanic or Latino -- (Estimate)",0.5352442785423811,0.5352442785423811
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In family households: In married-couple family: Population in households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.5352330806503567,0.5352330806503567
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Family households: Households with a householder who is Asian alone -- (Margin of Error),0.535206232787784,0.535206232787784
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with no people 65 years and over: 2-or-more-person household: Family households: Households -- (Estimate)",0.5338048445861568,0.5338048445861568
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with no people under 18 years: Family households: Households -- (Margin of Error),0.5316585566278076,0.5316585566278076
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Nonfamily households: Households -- (Estimate),0.5278612026974752,0.5278612026974752
HOUSEHOLD TYPE (INCLUDING LIVING ALONE): Nonfamily households: Households -- (Estimate),0.5278612026974752,0.5278612026974752
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with no people under 18 years: Nonfamily households: Households -- (Estimate),0.5274459427219889,0.5274459427219889
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE, NOT HISPANIC OR LATINO): Nonfamily households: Households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.5266226151047976,0.5266226151047976
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS: Total: Population in households -- (Estimate),0.5241564363660839,0.5241564363660839
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE): Nonfamily households: Households with a householder who is White alone -- (Estimate),0.5241356069081673,0.5241356069081673
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with one or more people 60 years and over: Households -- (Estimate),0.5235657844894446,0.5235657844894446
FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN UNDER 18 YEARS: Married-couple family: With related children of the householder under 18 years: Families -- (Estimate),0.5217858403019033,0.5217858403019033
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with one or more people under 18 years: Family households: Married-couple family: Households -- (Estimate),0.520765237983392,0.520765237983392
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE): Total: Population in households with a householder who is White alone -- (Estimate),0.5187002501704023,0.5187002501704023
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (ASIAN ALONE): In family households: Population in households with a householder who is Asian alone -- (Estimate),0.5185308277779898,0.5185308277779898
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): Total: Population in households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.5129486502932104,0.5129486502932104
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE): In nonfamily households: Population in households with a householder who is White alone -- (Estimate),0.5117272604988552,0.5117272604988552
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with no people 60 years and over: Family households: Households -- (Estimate),0.5108535493841332,0.5108535493841332
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Family households: 3-person household: Households -- (Estimate),0.510821399106092,0.510821399106092
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS: In nonfamily households: Population in households -- (Estimate),0.5102004147065784,0.5102004147065784
FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN UNDER 18 YEARS: Married-couple family: With own children of the householder under 18 years: 6 to 17 years only: Families -- (Estimate),0.5074439421493441,0.5074439421493441
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with one or more people 60 years and over: Family households: Households -- (Estimate),0.5063729806129006,0.5063729806129006
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE, NOT HISPANIC OR LATINO): Nonfamily households: Householder living alone: Households with a householder who is White alone, not Hispanic or Latino -- (Estimate)",0.5054767681818126,0.5054767681818126
FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN UNDER 18 YEARS: Married-couple family: With related children of the householder under 18 years: 6 to 17 years only: Families -- (Estimate),0.5050867865592485,0.5050867865592485
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with no people under 18 years: Nonfamily households: Female householder: Households -- (Estimate),0.5046170753270667,0.5046170753270667
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE): In family households: In married-couple family: Relatives: Population in households with a householder who is White alone -- (Estimate),0.5036033326742795,0.5036033326742795
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with no people under 18 years: Households -- (Margin of Error),0.502205736226463,0.502205736226463
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE, NOT HISPANIC OR LATINO): Nonfamily households: Householder living alone: Households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.5019121444996445,0.5019121444996445
FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN UNDER 18 YEARS: Married-couple family: With own children of the householder under 18 years: Under 6 years only: Families -- (Estimate),0.5006173743554428,0.5006173743554428
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE): In family households: In married-couple family: Population in households with a householder who is White alone -- (Estimate),0.5004993647901872,0.5004993647901872
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Nonfamily households: 1-person household: Households -- (Estimate),0.4940717833152072,0.4940717833152072
HOUSEHOLD TYPE (INCLUDING LIVING ALONE): Nonfamily households: Householder living alone: Households -- (Estimate),0.4940717833152072,0.4940717833152072
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In family households: Population in households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.49260898044229595,0.49260898044229595
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE): Nonfamily households: Households with a householder who is White alone -- (Margin of Error),0.4918937715120745,0.4918937715120745
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with no people 60 years and over: Nonfamily households: Households -- (Estimate),0.4898370630788235,0.4898370630788235
FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN UNDER 18 YEARS: Married-couple family: Families -- (Margin of Error),0.4897576171035926,0.4897576171035926
HOUSEHOLD TYPE (INCLUDING LIVING ALONE): Family households: Married-couple family: Households -- (Margin of Error),0.4897576171035926,0.4897576171035926
FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN UNDER 18 YEARS: Married-couple family: Families -- (Margin of Error),0.4897576171035926,0.4897576171035926
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE): Nonfamily households: Householder living alone: Households with a householder who is White alone -- (Estimate),0.48809443796175367,0.48809443796175367
FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN UNDER 18 YEARS: Married-couple family: With related children of the householder under 18 years: Under 6 years only: Families -- (Estimate),0.48508159641434034,0.48508159641434034
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with no people under 18 years: Nonfamily households: Households -- (Margin of Error),0.4818223891189722,0.4818223891189722
HOUSEHOLD TYPE (INCLUDING LIVING ALONE): Nonfamily households: Households -- (Margin of Error),0.4812160716590656,0.4812160716590656
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Nonfamily households: Households -- (Margin of Error),0.4812160716590656,0.4812160716590656
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Family households: 4-person household: Households -- (Estimate),0.4779262630870434,0.4779262630870434
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with no people under 18 years: Nonfamily households: Female householder: Households -- (Margin of Error),0.4750231674969704,0.4750231674969704
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with no people 65 years and over: 1-person households: Households -- (Estimate)",0.47449773329531886,0.47449773329531886
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE): Family households: Married-couple family: Households with a householder who is White alone -- (Margin of Error),0.47434632533140864,0.47434632533140864
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with one or more people 65 years and over: 2-or-more-person household: Households -- (Estimate)",0.47281254789885885,0.47281254789885885
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE): Nonfamily households: Householder living alone: Households with a householder who is White alone -- (Margin of Error),0.4706385825832087,0.4706385825832087
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with one or more people 60 years and over: Family households: Married-couple family: Households -- (Margin of Error),0.47053866341753264,0.47053866341753264
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (ASIAN ALONE): In family households: In married-couple family: Relatives: Population in households with a householder who is Asian alone -- (Margin of Error),0.47001592672831677,0.47001592672831677
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Nonfamily households: 1-person household: Households -- (Margin of Error),0.468573917288072,0.468573917288072
HOUSEHOLD TYPE (INCLUDING LIVING ALONE): Nonfamily households: Householder living alone: Households -- (Margin of Error),0.468573917288072,0.468573917288072
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with one or more people 65 years and over: Households -- (Estimate)",0.4670824145904826,0.4670824145904826
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with no people 60 years and over: Family households: Married-couple family: Households -- (Margin of Error),0.46680463285268803,0.46680463285268803
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with one or more people 65 years and over: 2-or-more-person household: Family households: Households -- (Estimate)",0.4653525100092835,0.4653525100092835
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (ASIAN ALONE): In family households: In married-couple family: Population in households with a householder who is Asian alone -- (Margin of Error),0.46520299024065875,0.46520299024065875
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with no people under 18 years: Nonfamily households: Male householder: Households -- (Estimate),0.46404361128684396,0.46404361128684396
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (ASIAN ALONE): Total: Population in households with a householder who is Asian alone -- (Margin of Error),0.4640184245544833,0.4640184245544833
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE, NOT HISPANIC OR LATINO): Nonfamily households: Householder not living alone: Households with a householder who is White alone, not Hispanic or Latino -- (Estimate)",0.46376884675727176,0.46376884675727176
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with one or more people 60 years and over: Households -- (Margin of Error),0.4625715625569858,0.4625715625569858
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Nonfamily households: Households with a householder who is Asian alone -- (Margin of Error),0.4576870919356759,0.4576870919356759
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE): Total: Households with a householder who is White alone -- (Margin of Error),0.4556992789534673,0.4556992789534673
"HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE, NOT HISPANIC OR LATINO): In nonfamily households: Population in households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.45460302067785985,0.45460302067785985
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Nonfamily households: 2-person household: Households -- (Estimate),0.45033859893552747,0.45033859893552747
FAMILY TYPE BY PRESENCE AND AGE OF OWN CHILDREN UNDER 18 YEARS: Married-couple family: With own children of the householder under 18 years: Under 6 years only: Families -- (Margin of Error),0.4501461372606724,0.4501461372606724
HOUSEHOLD TYPE (INCLUDING LIVING ALONE): Nonfamily households: Householder not living alone: Households -- (Estimate),0.4451223840952048,0.4451223840952048
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE): Nonfamily households: Householder not living alone: Households with a householder who is White alone -- (Estimate),0.43975131411755836,0.43975131411755836
"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE, NOT HISPANIC OR LATINO): Nonfamily households: Householder not living alone: Households with a householder who is White alone, not Hispanic or Latino -- (Margin of Error)",0.43825454743316905,0.43825454743316905
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (ASIAN ALONE): In family households: Population in households with a householder who is Asian alone -- (Margin of Error),0.43756581500496766,0.43756581500496766
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with no people 60 years and over: Nonfamily households: Households -- (Margin of Error),0.4357556751570636,0.4357556751570636
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with no people 65 years and over: 1-person households: Households -- (Margin of Error)",0.4322718080091881,0.4322718080091881
FAMILY TYPE BY PRESENCE AND AGE OF RELATED CHILDREN UNDER 18 YEARS: Married-couple family: With related children of the householder under 18 years: Under 6 years only: Families -- (Margin of Error),0.430837080696947,0.430837080696947
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with one or more people 60 years and over: Family households: Households -- (Margin of Error),0.42996677434438546,0.42996677434438546
HOUSEHOLDS BY PRESENCE OF NONRELATIVES: Households with no nonrelatives: Households -- (Margin of Error),0.4272583953978152,0.4272583953978152
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with one or more people 65 years and over: Households -- (Margin of Error)",0.42723735284584374,0.42723735284584374
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Nonfamily households: Householder living alone: Households with a householder who is Asian alone -- (Margin of Error),0.42716501312498073,0.42716501312498073
HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE: Households with no people 60 years and over: Households -- (Margin of Error),0.4264133903816898,0.4264133903816898
HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE: Households with no people under 18 years: Nonfamily households: Male householder: Households -- (Margin of Error),0.4255677195650673,0.4255677195650673
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with no people 65 years and over: 2-or-more-person household: Nonfamily households: Households -- (Estimate)",0.4237863215634644,0.4237863215634644
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS: In family households: Population in households -- (Estimate),0.42212902951704684,0.42212902951704684
"HOUSEHOLDS BY PRESENCE OF PEOPLE 65 YEARS AND OVER, HOUSEHOLD SIZE AND HOUSEHOLD TYPE: Households with no people 65 years and over: 2-or-more-person household: Households -- (Margin of Error)",0.4199322601576389,0.4199322601576389
HOUSEHOLD TYPE BY RELATIVES AND NONRELATIVES FOR POPULATION IN HOUSEHOLDS (WHITE ALONE): In family households: Population in households with a householder who is White alone -- (Estimate),0.41904627654030474,0.41904627654030474
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (ASIAN ALONE): Nonfamily households: Households with a householder who is Asian alone -- (Estimate),0.4169666199482483,0.4169666199482483
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Family households: 3-person household: Households -- (Margin of Error),0.4144792369872246,0.4144792369872246
HOUSEHOLD TYPE (INCLUDING LIVING ALONE): Nonfamily households: Householder not living alone: Households -- (Margin of Error),0.41371347388124374,0.41371347388124374
HOUSEHOLD TYPE (INCLUDING LIVING ALONE) (WHITE ALONE): Family households: Households with a householder who is White alone -- (Margin of Error),0.41078066618161774,0.41078066618161774
HOUSEHOLD TYPE BY HOUSEHOLD SIZE: Nonfamily households: 2-person household: Households -- (Margin of Error),0.41074216868451696,0.41074216868451696
