,correlation,abs_correlation
SEX BY AGE: Male: 40 to 44 years: Total population -- (Margin of Error),0.3305859642727972,0.3305859642727972
SEX BY AGE: Male: 45 to 49 years: Total population -- (Margin of Error),0.329613625168875,0.329613625168875
SEX BY AGE: Female: 70 to 74 years: Total population -- (Margin of Error),0.3275769219068707,0.3275769219068707
SEX BY AGE: Female: 30 to 34 years: Total population -- (Margin of Error),0.3252425647553121,0.3252425647553121
SEX BY AGE: Male: 67 to 69 years: Total population -- (Estimate),0.32333153660078906,0.32333153660078906
SEX BY AGE: Male: 70 to 74 years: Total population -- (Margin of Error),0.3166143855970518,0.3166143855970518
SEX BY AGE: Male: 35 to 39 years: Total population -- (Margin of Error),0.31631820247955333,0.31631820247955333
SEX BY AGE: Female: 25 to 29 years: Total population -- (Estimate),0.31570332916205934,0.31570332916205934
SEX BY AGE: Male: 30 to 34 years: Total population -- (Estimate),0.31478433178367454,0.31478433178367454
SEX BY AGE: Female: 62 to 64 years: Total population -- (Margin of Error),0.3146289057070437,0.3146289057070437
SEX BY AGE: Female: 67 to 69 years: Total population -- (Margin of Error),0.31339567028364096,0.31339567028364096
SEX BY AGE: Male: 62 to 64 years: Total population -- (Margin of Error),0.3123820103624372,0.3123820103624372
SEX BY AGE: Male: 65 and 66 years: Total population -- (Estimate),0.3102539331171136,0.3102539331171136
SEX BY AGE: Female: 60 and 61 years: Total population -- (Estimate),0.30835722055296994,0.30835722055296994
SEX BY AGE: Female: 65 and 66 years: Total population -- (Estimate),0.30774832790466833,0.30774832790466833
SEX BY AGE: Male: 60 and 61 years: Total population -- (Estimate),0.30256794247416335,0.30256794247416335
SEX BY AGE: Male: 75 to 79 years: Total population -- (Estimate),0.2958452896592698,0.2958452896592698
SEX BY AGE: Male: 67 to 69 years: Total population -- (Margin of Error),0.29312961493618683,0.29312961493618683
SEX BY AGE: Male: 65 and 66 years: Total population -- (Margin of Error),0.2858451668272336,0.2858451668272336
SEX BY AGE: Male: 75 to 79 years: Total population -- (Margin of Error),0.2812950611746311,0.2812950611746311
SEX BY AGE: Female: 60 and 61 years: Total population -- (Margin of Error),0.2758735704249184,0.2758735704249184
SEX BY AGE: Female: 25 to 29 years: Total population -- (Margin of Error),0.2755145687124127,0.2755145687124127
SEX BY AGE: Male: 60 and 61 years: Total population -- (Margin of Error),0.2734882633351319,0.2734882633351319
SEX BY AGE: Female: 65 and 66 years: Total population -- (Margin of Error),0.27274454888446914,0.27274454888446914
SEX BY AGE: Male: 30 to 34 years: Total population -- (Margin of Error),0.27090018978104097,0.27090018978104097
SEX BY AGE: Female: 75 to 79 years: Total population -- (Margin of Error),0.2666905954350885,0.2666905954350885
SEX BY AGE: Female: 75 to 79 years: Total population -- (Estimate),0.2623944561891331,0.2623944561891331
SEX BY AGE: Male: 80 to 84 years: Total population -- (Estimate),0.25738195688654814,0.25738195688654814
SEX BY AGE: Female: 10 to 14 years: Total population -- (Estimate),0.2513831545291316,0.2513831545291316
SEX BY AGE: Male: 25 to 29 years: Total population -- (Estimate),0.2491113020752809,0.2491113020752809
SEX BY AGE: Male: 10 to 14 years: Total population -- (Estimate),0.24869912964875812,0.24869912964875812
SEX BY AGE: Male: 25 to 29 years: Total population -- (Margin of Error),0.24857618408594825,0.24857618408594825
SEX BY AGE: Male: 80 to 84 years: Total population -- (Margin of Error),0.24678269630270586,0.24678269630270586
SEX BY AGE: Male: 5 to 9 years: Total population -- (Estimate),0.24557204923094242,0.24557204923094242
SEX BY AGE: Female: 80 to 84 years: Total population -- (Margin of Error),0.24337069910070178,0.24337069910070178
SEX BY AGE: Female: 85 years and over: Total population -- (Margin of Error),0.23855539276921991,0.23855539276921991
SEX BY AGE: Female: 80 to 84 years: Total population -- (Estimate),0.23713622193273437,0.23713622193273437
SEX BY AGE: Female: 5 to 9 years: Total population -- (Estimate),0.232767576497723,0.232767576497723
MEDIAN AGE BY SEX: Male: Total population -- (Estimate),0.2298821573434459,0.2298821573434459
MEDIAN AGE BY SEX: Total: Total population -- (Estimate),0.22905409789419134,0.22905409789419134
SEX BY AGE: Female: 85 years and over: Total population -- (Estimate),0.2248694269869312,0.2248694269869312
SEX BY AGE: Male: 85 years and over: Total population -- (Estimate),0.21624074424335973,0.21624074424335973
MEDIAN AGE BY SEX (WHITE ALONE): Male: People who are White alone -- (Estimate),0.21222562188775462,0.21222562188775462
SEX BY AGE: Female: Under 5 years: Total population -- (Estimate),0.21133914162300452,0.21133914162300452
MEDIAN AGE BY SEX (WHITE ALONE): Total: People who are White alone -- (Estimate),0.20975242707995348,0.20975242707995348
SEX BY AGE: Male: 85 years and over: Total population -- (Margin of Error),0.20736513424895306,0.20736513424895306
SEX BY AGE: Male: Under 5 years: Total population -- (Estimate),0.20699489369660876,0.20699489369660876
SEX BY AGE: Male: 15 to 17 years: Total population -- (Estimate),0.19981195491640205,0.19981195491640205
SEX BY AGE: Female: Total population -- (Margin of Error),0.1978479790064867,0.1978479790064867
SEX BY AGE: Female: 15 to 17 years: Total population -- (Estimate),0.1963215086726391,0.1963215086726391
MEDIAN AGE BY SEX: Female: Total population -- (Estimate),0.19538629958985598,0.19538629958985598
SEX BY AGE: Male: Total population -- (Margin of Error),0.19173256181387502,0.19173256181387502
MEDIAN AGE BY SEX (WHITE ALONE): Female: People who are White alone -- (Estimate),0.1794551021770904,0.1794551021770904
SEX BY AGE: Female: 10 to 14 years: Total population -- (Margin of Error),0.1731713129359721,0.1731713129359721
SEX BY AGE: Male: 5 to 9 years: Total population -- (Margin of Error),0.17031373648360668,0.17031373648360668
SEX BY AGE: Male: 10 to 14 years: Total population -- (Margin of Error),0.16768630820837904,0.16768630820837904
SEX BY AGE: Male: 15 to 17 years: Total population -- (Margin of Error),0.1628929033740863,0.1628929033740863
SEX BY AGE: Female: Under 5 years: Total population -- (Margin of Error),0.16173126397279086,0.16173126397279086
SEX BY AGE: Female: 5 to 9 years: Total population -- (Margin of Error),0.15839418013544013,0.15839418013544013
SEX BY AGE: Female: 22 to 24 years: Total population -- (Estimate),0.15526294417430206,0.15526294417430206
SEX BY AGE: Female: 22 to 24 years: Total population -- (Margin of Error),0.15381140683534827,0.15381140683534827
SEX BY AGE: Female: 15 to 17 years: Total population -- (Margin of Error),0.1512802334726,0.1512802334726
SEX BY AGE: Male: Under 5 years: Total population -- (Margin of Error),0.14979967774204864,0.14979967774204864
MEDIAN AGE BY SEX (HISPANIC OR LATINO): Male: Hispanic or Latino population -- (Margin of Error),0.13916773954205408,0.13916773954205408
MEDIAN AGE BY SEX (HISPANIC OR LATINO): Female: Hispanic or Latino population -- (Margin of Error),0.13677602965740188,0.13677602965740188
MEDIAN AGE BY SEX (HISPANIC OR LATINO): Total: Hispanic or Latino population -- (Estimate),0.13564771466779152,0.13564771466779152
TOTAL POPULATION: Total: Total population -- (Margin of Error),0.13369557261345197,0.13369557261345197
SEX BY AGE: Total: Total population -- (Margin of Error),0.13369557261345197,0.13369557261345197
SEX BY AGE: Male: 22 to 24 years: Total population -- (Margin of Error),0.1316140467181438,0.1316140467181438
MEDIAN AGE BY SEX (HISPANIC OR LATINO): Total: Hispanic or Latino population -- (Margin of Error),0.1305886513110261,0.1305886513110261
MEDIAN AGE BY SEX (HISPANIC OR LATINO): Female: Hispanic or Latino population -- (Estimate),0.12990640690456695,0.12990640690456695
SEX BY AGE: Male: 22 to 24 years: Total population -- (Estimate),0.10902270240505153,0.10902270240505153
SEX BY AGE: Male: 18 and 19 years: Total population -- (Margin of Error),0.10811124459914927,0.10811124459914927
MEDIAN AGE BY SEX (HISPANIC OR LATINO): Male: Hispanic or Latino population -- (Estimate),0.10648319541604566,0.10648319541604566
SEX BY AGE: Male: 20 years: Total population -- (Margin of Error),0.09050650350061597,0.09050650350061597
SEX BY AGE: Female: 18 and 19 years: Total population -- (Margin of Error),0.08809848512187432,0.08809848512187432
SEX BY AGE: Female: 20 years: Total population -- (Margin of Error),0.08115358704429396,0.08115358704429396
SEX BY AGE: Male: 20 years: Total population -- (Estimate),0.07798446805258026,0.07798446805258026
SEX BY AGE: Female: 21 years: Total population -- (Margin of Error),0.07470955680932521,0.07470955680932521
SEX BY AGE: Male: 18 and 19 years: Total population -- (Estimate),0.0676636417494407,0.0676636417494407
SEX BY AGE: Male: 21 years: Total population -- (Margin of Error),0.06693324527078354,0.06693324527078354
SEX BY AGE: Female: 21 years: Total population -- (Estimate),0.05931739152644884,0.05931739152644884
SEX BY AGE: Female: 20 years: Total population -- (Estimate),0.05702462514977399,0.05702462514977399
SEX BY AGE: Male: 21 years: Total population -- (Estimate),0.05571008305782933,0.05571008305782933
OBJECTID,0.054891048248160754,0.054891048248160754
SEX BY AGE: Female: 18 and 19 years: Total population -- (Estimate),0.03512343873418574,0.03512343873418574
"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO): Male: White alone, not Hispanic or Latino population -- (Estimate)",-0.04090073659803266,0.04090073659803266
"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO): Total: White alone, not Hispanic or Latino population -- (Estimate)",-0.06285368907503522,0.06285368907503522
"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO): Female: White alone, not Hispanic or Latino population -- (Estimate)",-0.07096505617990397,0.07096505617990397
MEDIAN AGE BY SEX: Male: Total population -- (Margin of Error),-0.17330623485953184,0.17330623485953184
MEDIAN AGE BY SEX (WHITE ALONE): Female: People who are White alone -- (Margin of Error),-0.17421390561693417,0.17421390561693417
MEDIAN AGE BY SEX (WHITE ALONE): Male: People who are White alone -- (Margin of Error),-0.17865131493143488,0.17865131493143488
MEDIAN AGE BY SEX (WHITE ALONE): Total: People who are White alone -- (Margin of Error),-0.18853100850665144,0.18853100850665144
MEDIAN AGE BY SEX: Total: Total population -- (Margin of Error),-0.19125377799765744,0.19125377799765744
MEDIAN AGE BY SEX: Female: Total population -- (Margin of Error),-0.20065029806947488,0.20065029806947488
"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO): Female: White alone, not Hispanic or Latino population -- (Margin of Error)",-0.23438802732073571,0.23438802732073571
"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO): Male: White alone, not Hispanic or Latino population -- (Margin of Error)",-0.24510022004694682,0.24510022004694682
"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO): Total: White alone, not Hispanic or Latino population -- (Margin of Error)",-0.2627996798851039,0.2627996798851039
