,correlation,abs_correlation
SEX OF WORKERS BY PLACE OF WORK--STATE AND COUNTY LEVEL: Female: Worked in state of residence: Workers 16 years and over -- (Margin of Error).1,0.41433704115272646,0.41433704115272646
"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: Car, truck, or van: 900 a.m. to 1159 p.m.: Worked outside county of residence: 20 to 24 minutes: Workers 16 years and over who did not work at home -- (Estimate)",0.41362175022037245,0.41362175022037245
"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: Car, truck, or van: 900 a.m. to 1159 p.m.: Worked outside county of residence: 25 to 29 minutes: Workers 16 years and over who did not work at home -- (Estimate)",0.41161402297525757,0.41161402297525757
TRAVEL TIME TO WORK: 15 to 19 minutes: Workers 16 years and over who did not work at home -- (Estimate),0.4050186053460411,0.4050186053460411
MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: 400 p.m. to 1159 p.m.: 900 a.m. to 1159 p.m.: Worked outside county of residence: 15 to 19 minutes: Workers 16 years and over who did not work at home -- (Estimate),0.4050186053460411,0.4050186053460411
SEX OF WORKERS BY PLACE OF WORK--PLACE LEVEL: Female: Living in a place: Workers 16 years and over -- (Margin of Error).1,0.4015395422997439,0.4015395422997439
"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: Car, truck, or van: Drove alone: Worked outside county of residence: 15 to 19 minutes: Workers 16 years and over who did not work at home -- (Estimate)",0.39901362454277783,0.39901362454277783
SEX OF WORKERS BY PLACE OF WORK--STATE AND COUNTY LEVEL: Female: Worked in state of residence: Worked in county of residence: Workers 16 years and over -- (Margin of Error).1,0.3933022948641158,0.3933022948641158
TRAVEL TIME TO WORK: 40 to 44 minutes: Workers 16 years and over who did not work at home -- (Estimate),0.3932244361118121,0.3932244361118121
TRAVEL TIME TO WORK: 35 to 39 minutes: Workers 16 years and over who did not work at home -- (Estimate),0.3912021003030843,0.3912021003030843
PLACE OF WORK FOR WORKERS 16 YEARS AND OVER--METROPOLITAN STATISTICAL AREA LEVEL: Living in a principal city: Worked in Metropolitan Statistical Area of residence: Worked in a principal city: Workers 16 years and over living in a Metropolitan Statistical Area -- (Estimate),0.3886690950709227,0.3886690950709227
"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: Car, truck, or van: 900 a.m. to 1159 p.m.: Worked outside county of residence: 15 to 19 minutes: Workers 16 years and over who did not work at home -- (Estimate)",0.3819278762106088,0.3819278762106088
TIME LEAVING HOME TO GO TO WORK: 1000 a.m. to 1059 a.m.: Workers 16 years and over who did not work at home -- (Estimate),0.38141968476431204,0.38141968476431204
TIME LEAVING HOME TO GO TO WORK: 700 a.m. to 729 a.m.: Workers 16 years and over who did not work at home -- (Margin of Error),0.3788436214450154,0.3788436214450154
SEX OF WORKERS BY PLACE OF WORK--PLACE LEVEL: Female: Living in a place: Worked in place of residence: Workers 16 years and over -- (Margin of Error).1,0.37775193806388807,0.37775193806388807
SEX OF WORKERS BY PLACE OF WORK--STATE AND COUNTY LEVEL: Female: Worked in state of residence: Worked outside county of residence: Workers 16 years and over -- (Estimate),0.3764007590086442,0.3764007590086442
PLACE OF WORK FOR WORKERS 16 YEARS AND OVER--METROPOLITAN STATISTICAL AREA LEVEL: Living in a principal city: Workers 16 years and over living in a Metropolitan Statistical Area -- (Estimate),0.37478859495508593,0.37478859495508593
MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: 400 p.m. to 1159 p.m.: 900 a.m. to 1159 p.m.: Worked outside county of residence: 35 to 44 minutes: Workers 16 years and over who did not work at home -- (Margin of Error),0.3745458649051524,0.3745458649051524
TRAVEL TIME TO WORK: 60 to 89 minutes: Workers 16 years and over who did not work at home -- (Estimate),0.37331508330793406,0.37331508330793406
MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: 400 p.m. to 1159 p.m.: 900 a.m. to 1159 p.m.: Worked outside county of residence: 60 or more minutes: Workers 16 years and over who did not work at home -- (Estimate),0.37262732213242594,0.37262732213242594
PLACE OF WORK FOR WORKERS 16 YEARS AND OVER--METROPOLITAN STATISTICAL AREA LEVEL: Living in a principal city: Worked in Metropolitan Statistical Area of residence: Workers 16 years and over living in a Metropolitan Statistical Area -- (Estimate),0.37230649819408657,0.37230649819408657
TIME LEAVING HOME TO GO TO WORK: 630 a.m. to 659 a.m.: Workers 16 years and over who did not work at home -- (Estimate),0.3701353400557216,0.3701353400557216
TRAVEL TIME TO WORK: 45 to 59 minutes: Workers 16 years and over who did not work at home -- (Margin of Error),0.36868552229550716,0.36868552229550716
MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: 400 p.m. to 1159 p.m.: 900 a.m. to 1159 p.m.: Worked outside county of residence: 45 to 59 minutes: Workers 16 years and over who did not work at home -- (Margin of Error),0.36868552229550716,0.36868552229550716
"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: Car, truck, or van: Drove alone: Worked outside county of residence: 45 to 59 minutes: Workers 16 years and over who did not work at home -- (Margin of Error)",0.36427449219830643,0.36427449219830643
"MEANS OF TRANSPORTATION TO WORK: Car, truck, or van: Drove alone: Workers 16 years and over -- (Margin of Error)",0.36425402961900655,0.36425402961900655
"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: Car, truck, or van: Drove alone: Workers 16 years and over who did not work at home -- (Margin of Error)",0.36425402961900655,0.36425402961900655
"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: Car, truck, or van: Drove alone: Worked outside county of residence: 35 to 44 minutes: Workers 16 years and over who did not work at home -- (Margin of Error)",0.3636499423790295,0.3636499423790295
"SEX OF WORKERS BY PLACE OF WORK--MINOR CIVIL DIVISION LEVEL FOR 12 SELECTED STATES (CT, ME, MA, MI, MN, NH, NJ, NY, PA, RI, VT, WI): Male: Living in the 12 selected states: Worked in MCD of residence: Workers 16 years and over -- (Margin of Error)",0.36364280178537417,0.36364280178537417
"SEX OF WORKERS BY PLACE OF WORK--MINOR CIVIL DIVISION LEVEL FOR 12 SELECTED STATES (CT, ME, MA, MI, MN, NH, NJ, NY, PA, RI, VT, WI): Male: Living in the 12 selected states: Worked outside MCD of residence: Workers 16 years and over -- (Margin of Error)",0.36364280178537417,0.36364280178537417
"SEX OF WORKERS BY PLACE OF WORK--MINOR CIVIL DIVISION LEVEL FOR 12 SELECTED STATES (CT, ME, MA, MI, MN, NH, NJ, NY, PA, RI, VT, WI): Female: Living in the 12 selected states: Worked outside MCD of residence: Workers 16 years and over -- (Margin of Error)",0.36364280178537417,0.36364280178537417
"SEX OF WORKERS BY PLACE OF WORK--MINOR CIVIL DIVISION LEVEL FOR 12 SELECTED STATES (CT, ME, MA, MI, MN, NH, NJ, NY, PA, RI, VT, WI): Female: Living in the 12 selected states: Worked in MCD of residence: Workers 16 years and over -- (Margin of Error)",0.36364280178537417,0.36364280178537417
"SEX OF WORKERS BY PLACE OF WORK--MINOR CIVIL DIVISION LEVEL FOR 12 SELECTED STATES (CT, ME, MA, MI, MN, NH, NJ, NY, PA, RI, VT, WI): Female: Living in the 12 selected states: Workers 16 years and over -- (Margin of Error)",0.36364280178537417,0.36364280178537417
"SEX OF WORKERS BY PLACE OF WORK--MINOR CIVIL DIVISION LEVEL FOR 12 SELECTED STATES (CT, ME, MA, MI, MN, NH, NJ, NY, PA, RI, VT, WI): Female: Living in the 12 selected states: Workers 16 years and over -- (Margin of Error).1",0.36364280178537417,0.36364280178537417
"SEX OF WORKERS BY PLACE OF WORK--MINOR CIVIL DIVISION LEVEL FOR 12 SELECTED STATES (CT, ME, MA, MI, MN, NH, NJ, NY, PA, RI, VT, WI): Female: Living in the 12 selected states: Worked in MCD of residence: Workers 16 years and over -- (Margin of Error).1",0.36364280178537417,0.36364280178537417
"SEX OF WORKERS BY PLACE OF WORK--MINOR CIVIL DIVISION LEVEL FOR 12 SELECTED STATES (CT, ME, MA, MI, MN, NH, NJ, NY, PA, RI, VT, WI): Female: Living in the 12 selected states: Worked outside MCD of residence: Workers 16 years and over -- (Margin of Error).1",0.36364280178537417,0.36364280178537417
"SEX OF WORKERS BY PLACE OF WORK--MINOR CIVIL DIVISION LEVEL FOR 12 SELECTED STATES (CT, ME, MA, MI, MN, NH, NJ, NY, PA, RI, VT, WI): Male: Living in the 12 selected states: Workers 16 years and over -- (Margin of Error)",0.36364280178537417,0.36364280178537417
SEX OF WORKERS BY PLACE OF WORK--STATE AND COUNTY LEVEL: Male: Worked in state of residence: Worked outside county of residence: Workers 16 years and over -- (Estimate),0.363632500187866,0.363632500187866
SEX OF WORKERS BY PLACE OF WORK--PLACE LEVEL: Female: Living in a place: Worked in place of residence: Workers 16 years and over -- (Margin of Error),0.36138564913223375,0.36138564913223375
"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: Car, truck, or van: Drove alone: Worked outside county of residence: 60 or more minutes: Workers 16 years and over who did not work at home -- (Estimate)",0.3603489976325473,0.3603489976325473
MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: 400 p.m. to 1159 p.m.: 900 a.m. to 1159 p.m.: Worked outside county of residence: 10 to 14 minutes: Workers 16 years and over who did not work at home -- (Estimate),0.3582742330494722,0.3582742330494722
TRAVEL TIME TO WORK: 10 to 14 minutes: Workers 16 years and over who did not work at home -- (Estimate),0.3582742330494722,0.3582742330494722
SEX OF WORKERS BY PLACE OF WORK--STATE AND COUNTY LEVEL: Female: Worked in state of residence: Worked outside county of residence: Workers 16 years and over -- (Estimate).1,0.3573322855986238,0.3573322855986238
"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: Car, truck, or van: Drove alone: Worked outside county of residence: 10 to 14 minutes: Workers 16 years and over who did not work at home -- (Estimate)",0.35712270356588727,0.35712270356588727
"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: Car, truck, or van: 900 a.m. to 1159 p.m.: Worked outside county of residence: 35 to 44 minutes: Workers 16 years and over who did not work at home -- (Margin of Error)",0.3537328622150535,0.3537328622150535
"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: Car, truck, or van: 900 a.m. to 1159 p.m.: Worked outside county of residence: 45 to 59 minutes: Workers 16 years and over who did not work at home -- (Margin of Error)",0.3474066213786273,0.3474066213786273
SEX OF WORKERS BY PLACE OF WORK--PLACE LEVEL: Female: Living in a place: Worked outside place of residence: Workers 16 years and over -- (Margin of Error).1,0.34666361590496125,0.34666361590496125
SEX OF WORKERS BY PLACE OF WORK--PLACE LEVEL: Male: Living in a place: Worked in place of residence: Workers 16 years and over -- (Margin of Error),0.34481850185556134,0.34481850185556134
"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: Car, truck, or van: 900 a.m. to 1159 p.m.: Worked outside county of residence: 10 to 14 minutes: Workers 16 years and over who did not work at home -- (Estimate)",0.34474066997446956,0.34474066997446956
"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: Car, truck, or van: Drove alone: Worked outside county of residence: 30 to 34 minutes: Workers 16 years and over who did not work at home -- (Margin of Error)",0.3444084264548791,0.3444084264548791
MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: 400 p.m. to 1159 p.m.: 900 a.m. to 1159 p.m.: Worked outside county of residence: 25 to 29 minutes: Workers 16 years and over who did not work at home -- (Margin of Error),0.3436980392393008,0.3436980392393008
TRAVEL TIME TO WORK: 25 to 29 minutes: Workers 16 years and over who did not work at home -- (Margin of Error),0.3436980392393008,0.3436980392393008
MEANS OF TRANSPORTATION TO WORK: Total: Workers 16 years and over -- (Margin of Error),0.34250461433625234,0.34250461433625234
SEX OF WORKERS BY PLACE OF WORK--STATE AND COUNTY LEVEL: Total: Workers 16 years and over -- (Margin of Error),0.34250461433625234,0.34250461433625234
SEX OF WORKERS BY PLACE OF WORK--PLACE LEVEL: Total: Workers 16 years and over -- (Margin of Error),0.34250461433625234,0.34250461433625234
"SEX OF WORKERS BY PLACE OF WORK--MINOR CIVIL DIVISION LEVEL FOR 12 SELECTED STATES (CT, ME, MA, MI, MN, NH, NJ, NY, PA, RI, VT, WI): Total: Workers 16 years and over -- (Margin of Error)",0.34250461433625234,0.34250461433625234
"SEX OF WORKERS BY PLACE OF WORK--MINOR CIVIL DIVISION LEVEL FOR 12 SELECTED STATES (CT, ME, MA, MI, MN, NH, NJ, NY, PA, RI, VT, WI): Female: Not living in the 12 selected states: Workers 16 years and over -- (Margin of Error)",0.34250461433625234,0.34250461433625234
SEX OF WORKERS BY PLACE OF WORK--STATE AND COUNTY LEVEL: Female: Worked in state of residence: Workers 16 years and over -- (Margin of Error),0.34159318035449826,0.34159318035449826
PLACE OF WORK FOR WORKERS 16 YEARS AND OVER--METROPOLITAN STATISTICAL AREA LEVEL: Total: Workers 16 years and over living in a Metropolitan Statistical Area -- (Margin of Error),0.34076945816561444,0.34076945816561444
TRAVEL TIME TO WORK: 30 to 34 minutes: Workers 16 years and over who did not work at home -- (Margin of Error),0.33867678802897366,0.33867678802897366
MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: 400 p.m. to 1159 p.m.: 900 a.m. to 1159 p.m.: Worked outside county of residence: 30 to 34 minutes: Workers 16 years and over who did not work at home -- (Margin of Error),0.33867678802897366,0.33867678802897366
"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: Car, truck, or van: Drove alone: Worked outside county of residence: 25 to 29 minutes: Workers 16 years and over who did not work at home -- (Margin of Error)",0.3359621481354982,0.3359621481354982
SEX OF WORKERS BY PLACE OF WORK--PLACE LEVEL: Female: Living in a place: Workers 16 years and over -- (Margin of Error),0.33406472958690614,0.33406472958690614
"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: Car, truck, or van: Drove alone: Worked outside county of residence: 20 to 24 minutes: Workers 16 years and over who did not work at home -- (Margin of Error)",0.3332645122626441,0.3332645122626441
TRAVEL TIME TO WORK: 20 to 24 minutes: Workers 16 years and over who did not work at home -- (Margin of Error),0.3319698264847002,0.3319698264847002
MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: 400 p.m. to 1159 p.m.: 900 a.m. to 1159 p.m.: Worked outside county of residence: 20 to 24 minutes: Workers 16 years and over who did not work at home -- (Margin of Error),0.3319698264847002,0.3319698264847002
MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: Total: Workers 16 years and over who did not work at home -- (Margin of Error),0.3317158752456707,0.3317158752456707
TRAVEL TIME TO WORK: Total: Workers 16 years and over who did not work at home -- (Margin of Error),0.3317158752456707,0.3317158752456707
TIME LEAVING HOME TO GO TO WORK: Total: Workers 16 years and over who did not work at home -- (Margin of Error),0.3317158752456707,0.3317158752456707
"MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK: Car, truck, or van: 900 a.m. to 1159 p.m.: Worked outside county of residence: 60 or more minutes: Workers 16 years and over who did not work at home -- (Estimate)",0.32958887803766934,0.32958887803766934
TRAVEL TIME TO WORK: 35 to 39 minutes: Workers 16 years and over who did not work at home -- (Margin of Error),0.32744567210167513,0.32744567210167513
