,correlation,abs_correlation
AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak other Indo-European languages: Population 5 years and over -- (Estimate),0.3548940663064934,0.3548940663064934
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak other Indo-European languages: Speak English ""very well"": Population 5 years and over -- (Estimate)",0.35452593369838026,0.35452593369838026
AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak Asian and Pacific Island languages: Population 5 years and over -- (Estimate),0.35437874066192976,0.35437874066192976
HOUSEHOLD LANGUAGE BY HOUSEHOLD LIMITED ENGLISH SPEAKING STATUS: Asian and Pacific Island languages: Limited English speaking household: Households -- (Margin of Error),0.34702629573085136,0.34702629573085136
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak other Indo-European languages: Speak English ""very well"": Population 5 years and over -- (Estimate)",0.34463465166628326,0.34463465166628326
AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak Asian and Pacific Island languages: Population 5 years and over -- (Margin of Error),0.3396453892044073,0.3396453892044073
HOUSEHOLD LANGUAGE BY HOUSEHOLD LIMITED ENGLISH SPEAKING STATUS: Other languages: Not a limited English speaking household: Households -- (Estimate),0.3253081070475473,0.3253081070475473
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak other Indo-European languages: Speak English ""very well"": Population 5 years and over -- (Margin of Error)",0.3247381544859205,0.3247381544859205
AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak other Indo-European languages: Population 5 years and over -- (Margin of Error),0.3231536197592373,0.3231536197592373
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 18 to 64 years: Speak other Indo-European languages: Speak English ""well"": Population 5 years and over -- (Margin of Error)",0.3159846990473063,0.3159846990473063
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 18 to 64 years: Speak other Indo-European languages: Speak English ""well"": Population 5 years and over -- (Estimate)",0.3141252319170738,0.3141252319170738
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak Asian and Pacific Island languages: Speak English ""very well"": Population 5 years and over -- (Margin of Error)",0.31157769349346054,0.31157769349346054
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak other Indo-European languages: Speak English ""very well"": Population 5 years and over -- (Margin of Error)",0.30949459201235724,0.30949459201235724
AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak Asian and Pacific Island languages: Population 5 years and over -- (Margin of Error),0.3073003167166053,0.3073003167166053
HOUSEHOLD LANGUAGE BY HOUSEHOLD LIMITED ENGLISH SPEAKING STATUS: Other languages: Not a limited English speaking household: Households -- (Margin of Error),0.3057198332673618,0.3057198332673618
HOUSEHOLD LANGUAGE BY HOUSEHOLD LIMITED ENGLISH SPEAKING STATUS: Other languages: Households -- (Margin of Error),0.3054075222399261,0.3054075222399261
HOUSEHOLD LANGUAGE BY HOUSEHOLD LIMITED ENGLISH SPEAKING STATUS: Other languages: Households -- (Estimate),0.30243442460485137,0.30243442460485137
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak other Indo-European languages: Speak English ""well"": Population 5 years and over -- (Estimate)",0.30150278149966897,0.30150278149966897
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak other Indo-European languages: Speak English ""well"": Population 5 years and over -- (Margin of Error)",0.29999141574298693,0.29999141574298693
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak Asian and Pacific Island languages: Speak English ""very well"": Population 5 years and over -- (Estimate)",0.298404857982892,0.298404857982892
AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak Asian and Pacific Island languages: Population 5 years and over -- (Estimate),0.2925257661010064,0.2925257661010064
AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak only English: Population 5 years and over -- (Margin of Error),0.2892447167157606,0.2892447167157606
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 18 to 64 years: Speak other languages: Speak English ""very well"": Population 5 years and over -- (Estimate)",0.2882678610409919,0.2882678610409919
AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Population 5 years and over -- (Estimate),0.28687994085585033,0.28687994085585033
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak Asian and Pacific Island languages: Speak English ""very well"": Population 5 years and over -- (Margin of Error)",0.2864230967075269,0.2864230967075269
HOUSEHOLD LANGUAGE BY HOUSEHOLD LIMITED ENGLISH SPEAKING STATUS: Other Indo-European languages: Limited English speaking household: Households -- (Margin of Error),0.28589519074838454,0.28589519074838454
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak Asian and Pacific Island languages: Speak English ""well"": Population 5 years and over -- (Estimate)",0.2662108270975566,0.2662108270975566
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak Asian and Pacific Island languages: Speak English ""well"": Population 5 years and over -- (Margin of Error)",0.2656398444944908,0.2656398444944908
HOUSEHOLD LANGUAGE BY HOUSEHOLD LIMITED ENGLISH SPEAKING STATUS: Asian and Pacific Island languages: Limited English speaking household: Households -- (Estimate),0.26288360713625586,0.26288360713625586
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 18 to 64 years: Speak other languages: Speak English ""very well"": Population 5 years and over -- (Margin of Error)",0.2605338811101843,0.2605338811101843
AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 18 to 64 years: Speak other languages: Population 5 years and over -- (Margin of Error),0.2514977420593262,0.2514977420593262
AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 18 to 64 years: Speak other languages: Population 5 years and over -- (Estimate),0.2500369314252093,0.2500369314252093
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak Asian and Pacific Island languages: Speak English ""not well"": Population 5 years and over -- (Margin of Error)",0.23738173043523295,0.23738173043523295
HOUSEHOLD LANGUAGE BY HOUSEHOLD LIMITED ENGLISH SPEAKING STATUS: Other Indo-European languages: Limited English speaking household: Households -- (Estimate),0.22600453630353334,0.22600453630353334
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 18 to 64 years: Speak Asian and Pacific Island languages: Speak English ""not well"": Population 5 years and over -- (Margin of Error)",0.21892229668866908,0.21892229668866908
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak other Indo-European languages: Speak English ""not well"": Population 5 years and over -- (Margin of Error)",0.21842502314736723,0.21842502314736723
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak Asian and Pacific Island languages: Speak English ""not at all"": Population 5 years and over -- (Margin of Error)",0.21784629364962865,0.21784629364962865
AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 18 to 64 years: Population 5 years and over -- (Margin of Error),0.21428545720817366,0.21428545720817366
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak other Indo-European languages: Speak English ""not well"": Population 5 years and over -- (Estimate)",0.1992897276343395,0.1992897276343395
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak Asian and Pacific Island languages: Speak English ""not well"": Population 5 years and over -- (Estimate)",0.19681451878889247,0.19681451878889247
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak other Indo-European languages: Speak English ""not at all"": Population 5 years and over -- (Margin of Error)",0.1933667465389485,0.1933667465389485
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 18 to 64 years: Speak Asian and Pacific Island languages: Speak English ""not well"": Population 5 years and over -- (Estimate)",0.1798482433816998,0.1798482433816998
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 18 to 64 years: Speak other Indo-European languages: Speak English ""not well"": Population 5 years and over -- (Margin of Error)",0.17021547683050736,0.17021547683050736
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak Asian and Pacific Island languages: Speak English ""well"": Population 5 years and over -- (Estimate)",0.16588291467287378,0.16588291467287378
AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: Total: Population 5 years and over -- (Margin of Error),0.15988452279308268,0.15988452279308268
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak Asian and Pacific Island languages: Speak English ""well"": Population 5 years and over -- (Margin of Error)",0.1595832056747772,0.1595832056747772
AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak other languages: Population 5 years and over -- (Margin of Error),0.15756728036403592,0.15756728036403592
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 18 to 64 years: Speak other languages: Speak English ""well"": Population 5 years and over -- (Margin of Error)",0.15718267803824054,0.15718267803824054
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak Asian and Pacific Island languages: Speak English ""not well"": Population 5 years and over -- (Margin of Error)",0.1549980548088118,0.1549980548088118
AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak other languages: Population 5 years and over -- (Estimate),0.14968993660371172,0.14968993660371172
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak Asian and Pacific Island languages: Speak English ""not at all"": Population 5 years and over -- (Margin of Error)",0.1488452361146749,0.1488452361146749
AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak other languages: Population 5 years and over -- (Margin of Error),0.14826676130801317,0.14826676130801317
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak other Indo-European languages: Speak English ""not at all"": Population 5 years and over -- (Margin of Error)",0.14636295196362228,0.14636295196362228
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 18 to 64 years: Speak other Indo-European languages: Speak English ""not well"": Population 5 years and over -- (Estimate)",0.14490213855654693,0.14490213855654693
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak other languages: Speak English ""very well"": Population 5 years and over -- (Margin of Error)",0.1442133034536265,0.1442133034536265
AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak other languages: Population 5 years and over -- (Estimate),0.141630029410693,0.141630029410693
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 18 to 64 years: Speak other languages: Speak English ""well"": Population 5 years and over -- (Estimate)",0.14087373734051864,0.14087373734051864
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak other languages: Speak English ""very well"": Population 5 years and over -- (Margin of Error)",0.1401626174850993,0.1401626174850993
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak Asian and Pacific Island languages: Speak English ""not well"": Population 5 years and over -- (Estimate)",0.1358212574981319,0.1358212574981319
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak other languages: Speak English ""very well"": Population 5 years and over -- (Estimate)",0.1342169467473644,0.1342169467473644
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak other languages: Speak English ""very well"": Population 5 years and over -- (Estimate)",0.13111297092691818,0.13111297092691818
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak other Indo-European languages: Speak English ""well"": Population 5 years and over -- (Estimate)",0.12877546472454884,0.12877546472454884
HOUSEHOLD LANGUAGE BY HOUSEHOLD LIMITED ENGLISH SPEAKING STATUS: Other languages: Limited English speaking household: Households -- (Margin of Error),0.12853968655419173,0.12853968655419173
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak other Indo-European languages: Speak English ""well"": Population 5 years and over -- (Margin of Error)",0.12550857929425474,0.12550857929425474
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak other Indo-European languages: Speak English ""not well"": Population 5 years and over -- (Margin of Error)",0.12516281809514787,0.12516281809514787
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak other languages: Speak English ""not at all"": Population 5 years and over -- (Margin of Error)",0.12349361906355112,0.12349361906355112
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak other languages: Speak English ""well"": Population 5 years and over -- (Margin of Error)",0.12278851707005213,0.12278851707005213
AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Population 5 years and over -- (Margin of Error),0.11394104626563198,0.11394104626563198
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak other Indo-European languages: Speak English ""not at all"": Population 5 years and over -- (Estimate)",0.1136725369847622,0.1136725369847622
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak other languages: Speak English ""not well"": Population 5 years and over -- (Margin of Error)",0.10994203537876086,0.10994203537876086
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak other languages: Speak English ""not well"": Population 5 years and over -- (Margin of Error)",0.10418439833610062,0.10418439833610062
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak Asian and Pacific Island languages: Speak English ""not at all"": Population 5 years and over -- (Estimate)",0.1033737988487722,0.1033737988487722
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak other languages: Speak English ""well"": Population 5 years and over -- (Margin of Error)",0.10181305732958038,0.10181305732958038
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 18 to 64 years: Speak other languages: Speak English ""not well"": Population 5 years and over -- (Margin of Error)",0.08926697116319685,0.08926697116319685
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak other languages: Speak English ""not at all"": Population 5 years and over -- (Margin of Error)",0.08902779503313196,0.08902779503313196
HOUSEHOLD LANGUAGE BY HOUSEHOLD LIMITED ENGLISH SPEAKING STATUS: Other languages: Limited English speaking household: Households -- (Estimate),0.08735063094385191,0.08735063094385191
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak other languages: Speak English ""well"": Population 5 years and over -- (Estimate)",0.08580361032271823,0.08580361032271823
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak other Indo-European languages: Speak English ""not well"": Population 5 years and over -- (Estimate)",0.08473702974284786,0.08473702974284786
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 18 to 64 years: Speak Asian and Pacific Island languages: Speak English ""not at all"": Population 5 years and over -- (Margin of Error)",0.08361581800136647,0.08361581800136647
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 65 years and over: Speak Spanish: Speak English ""very well"": Population 5 years and over -- (Margin of Error)",0.08235392737323666,0.08235392737323666
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 18 to 64 years: Speak other Indo-European languages: Speak English ""not at all"": Population 5 years and over -- (Margin of Error)",0.07010987181207258,0.07010987181207258
"AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER: 5 to 17 years: Speak other languages: Speak English ""well"": Population 5 years and over -- (Estimate)",0.06624838640544509,0.06624838640544509
