,correlation,abs_correlation
HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: Two or more races: Total population -- (Estimate),0.10978666329797421,0.10978666329797421
HISPANIC OR LATINO ORIGIN BY RACE: Not Hispanic or Latino: Some other race alone: Total population -- (Estimate),0.1097522206390377,0.1097522206390377
HISPANIC OR LATINO ORIGIN BY RACE: Not Hispanic or Latino: Some other race alone: Total population -- (Margin of Error),0.10212326047108004,0.10212326047108004
"HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: Two or more races: Two races excluding Some other race, and three or more races: Total population -- (Estimate)",0.10084383864932817,0.10084383864932817
"HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: Two or more races: Two races excluding Some other race, and three or more races: Total population -- (Margin of Error)",0.09999112819063491,0.09999112819063491
HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: Two or more races: Total population -- (Margin of Error),0.08844485812866511,0.08844485812866511
HISPANIC OR LATINO ORIGIN BY RACE: Not Hispanic or Latino: Black or African American alone: Total population -- (Margin of Error),0.07373519056374239,0.07373519056374239
HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: Two or more races: Two races including Some other race: Total population -- (Estimate),0.06165720429361955,0.06165720429361955
HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: Two or more races: Two races including Some other race: Total population -- (Margin of Error),0.05889888559825108,0.05889888559825108
OBJECTID,0.054891048248160754,0.054891048248160754
HISPANIC OR LATINO ORIGIN BY RACE: Not Hispanic or Latino: Black or African American alone: Total population -- (Estimate),0.04903466890170827,0.04903466890170827
HISPANIC OR LATINO ORIGIN BY RACE: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander alone: Total population -- (Margin of Error),0.04428401346277901,0.04428401346277901
HISPANIC OR LATINO ORIGIN BY RACE: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander alone: Total population -- (Estimate),0.04408444282962237,0.04408444282962237
HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: Native Hawaiian and Other Pacific Islander alone: Total population -- (Margin of Error),0.03583277646950847,0.03583277646950847
HISPANIC OR LATINO ORIGIN BY RACE: Not Hispanic or Latino: American Indian and Alaska Native alone: Total population -- (Margin of Error),0.032027088652807546,0.032027088652807546
HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: Black or African American alone: Total population -- (Margin of Error),0.030903557708491534,0.030903557708491534
HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: Black or African American alone: Total population -- (Estimate),0.013361875222032464,0.013361875222032464
HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: Native Hawaiian and Other Pacific Islander alone: Total population -- (Estimate),0.009141780288623485,0.009141780288623485
HISPANIC OR LATINO ORIGIN BY RACE: Not Hispanic or Latino: American Indian and Alaska Native alone: Total population -- (Estimate),0.008112084872485619,0.008112084872485619
HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: American Indian and Alaska Native alone: Total population -- (Margin of Error),-0.026839581127576208,0.026839581127576208
HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: American Indian and Alaska Native alone: Total population -- (Estimate),-0.03996362777739636,0.03996362777739636
HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: White alone: Total population -- (Estimate),-0.10955163323203973,0.10955163323203973
HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: White alone: Total population -- (Margin of Error),-0.14544912045115826,0.14544912045115826
HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: Total population -- (Estimate),-0.15685672069166226,0.15685672069166226
HISPANIC OR LATINO ORIGIN: Hispanic or Latino: Total population -- (Estimate),-0.15685672069166226,0.15685672069166226
HISPANIC OR LATINO ORIGIN: Hispanic or Latino: Total population -- (Margin of Error),-0.169128369858996,0.169128369858996
HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: Total population -- (Margin of Error),-0.169128369858996,0.169128369858996
HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: Some other race alone: Total population -- (Estimate),-0.199690924348505,0.199690924348505
HISPANIC OR LATINO ORIGIN BY RACE: Hispanic or Latino: Some other race alone: Total population -- (Margin of Error),-0.20767992636970864,0.20767992636970864
